alliance,canonicalX,canonicalY,fingerprint,index,kind,matchNumber,tSec,teamNumber,x,y
red,0.5643,0.5812,fake-6904-14-red-center-27295,8,path,14,11.43,6904,0.5643,0.5812
red,0.5084,0.5518,fake-6904-14-red-center-27295,9,path,14,12.86,6904,0.5084,0.5518
red,0.4796,0.5268,fake-6904-14-red-center-27295,10,path,14,14.29,6904,0.4796,0.5268
red,0.5093,0.5327,fake-6904-14-red-center-27295,11,path,14,15.71,6904,0.5093,0.5327
red,0.4675,0.5274,fake-6904-14-red-center-27295,12,path,14,17.14,6904,0.4675,0.5274
red,0.4327,0.511,fake-6904-14-red-center-27295,13,path,14,18.57,6904,0.4327,0.511
red,0.4408,0.4996,fake-6904-14-red-center-27295,14,path,14,20.0,6904,0.4408,0.4996
red,0.6009,0.5726,fake-6904-14-red-center-27295,0,shot,14,7.14,6904,0.6009,0.5726
red,0.4796,0.5268,fake-6904-14-red-center-27295,1,shot,14,14.29,6904,0.4796,0.5268
red,0.5093,0.5327,fake-6904-14-red-center-27295,2,shot,14,15.71,6904,0.5093,0.5327
red,0.713,0.4924,fake-1159-14-red-center-67875,0,path,14,0.0,1159,0.713,0.4924
red,0.6729,0.5073,fake-1159-14-red-center-67875,1,path,14,1.82,1159,0.6729,0.5073
red,0.6362,0.5494,fake-1159-14-red-center-67875,2,path,14,3.64,1159,0.6362,0.5494
red,0.5845,0.5621,fake-1159-14-red-center-67875,3,path,14,5.45,1159,0.5845,0.5621
red,0.5618,0.5829,fake-1159-14-red-center-67875,4,path,14,7.27,1159,0.5618,0.5829
red,0.5411,0.5886,fake-1159-14-red-center-67875,5,path,14,9.09,1159,0.5411,0.5886
red,0.5138,0.6183,fake-1159-14-red-center-67875,6,path,14,10.91,1159,0.5138,0.6183
red,0.4834,0.5748,fake-1159-14-red-center-67875,7,path,14,12.73,1159,0.4834,0.5748
red,0.5219,0.5658,fake-1159-14-red-center-67875,8,path,14,14.55,1159,0.5219,0.5658
red,0.4548,0.5474,fake-1159-14-red-center-67875,9,path,14,16.36,1159,0.4548,0.5474
red,0.4437,0.5198,fake-1159-14-red-center-67875,10,path,14,18.18,1159,0.4437,0.5198
red,0.4417,0.5171,fake-1159-14-red-center-67875,11,path,14,20.0,1159,0.4417,0.5171
red,0.6362,0.5494,fake-1159-14-red-center-67875,0,shot,14,3.64,1159,0.6362,0.5494
red,0.4437,0.5198,fake-1159-14-red-center-67875,1,shot,14,18.18,1159,0.4437,0.5198
red,0.6701,0.4778,fake-5857-14-red-center-46534,0,path,14,0.0,5857,0.6701,0.4778
red,0.6436,0.497,fake-5857-14-red-center-46534,1,path,14,2.22,5857,0.6436,0.497
red,0.623,0.5374,fake-5857-14-red-center-46534,2,path,14,4.44,5857,0.623,0.5374
red,0.5723,0.591,fake-5857-14-red-center-46534,3,path,14,6.67,5857,0.5723,0.591
red,0.5418,0.6302,fake-5857-14-red-center-46534,4,path,14,8.89,5857,0.5418,0.6302
red,0.4957,0.6216,fake-5857-14-red-center-46534,5,path,14,11.11,5857,0.4957,0.6216
red,0.488,0.5885,fake-5857-14-red-center-46534,6,path,14,13.33,5857,0.488,0.5885
red,0.4687,0.5851,fake-5857-14-red-center-46534,7,path,14,15.56,5857,0.4687,0.5851
red,0.4744,0.5609,fake-5857-14-red-center-46534,8,path,14,17.78,5857,0.4744,0.5609
red,0.4446,0.5094,fake-5857-14-red-center-46534,9,path,14,20.0,5857,0.4446,0.5094
red,0.5723,0.591,fake-5857-14-red-center-46534,0,shot,14,6.67,5857,0.5723,0.591
red,0.5418,0.6302,fake-5857-14-red-center-46534,1,shot,14,8.89,5857,0.5418,0.6302
red,0.488,0.5885,fake-5857-14-red-center-46534,2,shot,14,13.33,5857,0.488,0.5885
blue,0.645,0.5245,fake-7042-14-blue-center-16719,0,path,14,0.0,7042,0.355,0.5245
blue,0.6562,0.5434,fake-7042-14-blue-center-16719,1,path,14,1.54,7042,0.3438,0.5434
blue,0.6229,0.5307,fake-7042-14-blue-center-16719,2,path,14,3.08,7042,0.3771,0.5307
blue,0.5736,0.5484,fake-7042-14-blue-center-16719,3,path,14,4.62,7042,0.4264,0.5484
blue,0.5774,0.5729,fake-7042-14-blue-center-16719,4,path,14,6.15,7042,0.4226,0.5729
blue,0.5503,0.5732,fake-7042-14-blue-center-16719,5,path,14,7.69,7042,0.4497,0.5732
blue,0.5159,0.5873,fake-7042-14-blue-center-16719,6,path,14,9.23,7042,0.4841,0.5873
blue,0.5182,0.6107,fake-7042-14-blue-center-16719,7,path,14,10.77,7042,0.4818,0.6107
blue,0.48319999999999996,0.5955,fake-7042-14-blue-center-16719,8,path,14,12.31,7042,0.5168,0.5955
blue,0.47919999999999996,0.5545,fake-7042-14-blue-center-16719,9,path,14,13.85,7042,0.5208,0.5545
blue,0.43000000000000005,0.549,fake-7042-14-blue-center-16719,10,path,14,15.38,7042,0.57,0.549
blue,0.4407,0.5249,fake-7042-14-blue-center-16719,11,path,14,16.92,7042,0.5593,0.5249
blue,0.39,0.5209,fake-7042-14-blue-center-16719,12,path,14,18.46,7042,0.61,0.5209
blue,0.41259999999999997,0.4783,fake-7042-14-blue-center-16719,13,path,14,20.0,7042,0.5874,0.4783
blue,0.48319999999999996,0.5955,fake-7042-14-blue-center-16719,0,shot,14,12.31,7042,0.5168,0.5955
blue,0.43000000000000005,0.549,fake-7042-14-blue-center-16719,1,shot,14,15.38,7042,0.57,0.549
blue,0.6675,0.3286,fake-9408-14-blue-left-93448,0,path,14,0.0,9408,0.3325,0.3286
blue,0.612,0.3431,fake-9408-14-blue-left-93448,1,path,14,2.0,9408,0.388,0.3431
blue,0.5659000000000001,0.3927,fake-9408-14-blue-left-93448,2,path,14,4.0,9408,0.4341,0.3927
blue,0.5710999999999999,0.429,fake-9408-14-blue-left-93448,3,path,14,6.0,9408,0.4289,0.429
blue,0.5274,0.4283,fake-9408-14-blue-left-93448,4,path,14,8.0,9408,0.4726,0.4283
blue,0.5422,0.4813,fake-9408-14-blue-left-93448,5,path,14,10.0,9408,0.4578,0.4813
blue,0.4569,0.443,fake-9408-14-blue-left-93448,6,path,14,12.0,9408,0.5431,0.443
blue,0.4576,0.3941,fake-9408-14-blue-left-93448,7,path,14,14.0,9408,0.5424,0.3941
blue,0.42369999999999997,0.3946,fake-9408-14-blue-left-93448,8,path,14,16.0,9408,0.5763,0.3946
blue,0.43520000000000003,0.358,fake-9408-14-blue-left-93448,9,path,14,18.0,9408,0.5648,0.358
blue,0.4144,0.3385,fake-9408-14-blue-left-93448,10,path,14,20.0,9408,0.5856,0.3385
blue,0.4569,0.443,fake-9408-14-blue-left-93448,0,shot,14,12.0,9408,0.5431,0.443
blue,0.43520000000000003,0.358,fake-9408-14-blue-left-93448,1,shot,14,18.0,9408,0.5648,0.358
blue,0.6853,0.6103,fake-5137-14-blue-right-92482,0,path,14,0.0,5137,0.3147,0.6103
blue,0.6203000000000001,0.6254,fake-5137-14-blue-right-92482,1,path,14,1.54,5137,0.3797,0.6254
blue,0.6033999999999999,0.6834,fake-5137-14-blue-right-92482,2,path,14,3.08,5137,0.3966,0.6834
blue,0.602,0.7169,fake-5137-14-blue-right-92482,3,path,14,4.62,5137,0.398,0.7169
blue,0.5760000000000001,0.7394,fake-5137-14-blue-right-92482,4,path,14,6.15,5137,0.424,0.7394
blue,0.558,0.7723,fake-5137-14-blue-right-92482,5,path,14,7.69,5137,0.442,0.7723
blue,0.5295000000000001,0.8139,fake-5137-14-blue-right-92482,6,path,14,9.23,5137,0.4705,0.8139
blue,0.5024,0.8183,fake-5137-14-blue-right-92482,7,path,14,10.77,5137,0.4976,0.8183
blue,0.498,0.7823,fake-5137-14-blue-right-92482,8,path,14,12.31,5137,0.502,0.7823
blue,0.4437,0.7941,fake-5137-14-blue-right-92482,9,path,14,13.85,5137,0.5563,0.7941
blue,0.43789999999999996,0.7891,fake-5137-14-blue-right-92482,10,path,14,15.38,5137,0.5621,0.7891
blue,0.41090000000000004,0.7755,fake-5137-14-blue-right-92482,11,path,14,16.92,5137,0.5891,0.7755
blue,0.38970000000000005,0.7537,fake-5137-14-blue-right-92482,12,path,14,18.46,5137,0.6103,0.7537
blue,0.39259999999999995,0.7367,fake-5137-14-blue-right-92482,13,path,14,20.0,5137,0.6074,0.7367
blue,0.602,0.7169,fake-5137-14-blue-right-92482,0,shot,14,4.62,5137,0.398,0.7169
blue,0.5024,0.8183,fake-5137-14-blue-right-92482,1,shot,14,10.77,5137,0.4976,0.8183
blue,0.4437,0.7941,fake-5137-14-blue-right-92482,2,shot,14,13.85,5137,0.5563,0.7941
red,0.6976,0.6575,fake-5089-15-red-right-59095,0,path,15,0.0,5089,0.6976,0.6575
red,0.6742,0.665,fake-5089-15-red-right-59095,1,path,15,1.82,5089,0.6742,0.665
red,0.6198,0.684,fake-5089-15-red-right-59095,2,path,15,3.64,5089,0.6198,0.684
red,0.6106,0.7117,fake-5089-15-red-right-59095,3,path,15,5.45,5089,0.6106,0.7117
red,0.579,0.7388,fake-5089-15-red-right-59095,4,path,15,7.27,5089,0.579,0.7388
red,0.5209,0.7483,fake-5089-15-red-right-59095,5,path,15,9.09,5089,0.5209,0.7483
red,0.5183,0.7358,fake-5089-15-red-right-59095,6,path,15,10.91,5089,0.5183,0.7358
red,0.4893,0.7209,fake-5089-15-red-right-59095,7,path,15,12.73,5089,0.4893,0.7209
red,0.4868,0.7344,fake-5089-15-red-right-59095,8,path,15,14.55,5089,0.4868,0.7344
red,0.4743,0.6973,fake-5089-15-red-right-59095,9,path,15,16.36,5089,0.4743,0.6973
red,0.4301,0.6807,fake-5089-15-red-right-59095,10,path,15,18.18,5089,0.4301,0.6807
red,0.4325,0.6804,fake-5089-15-red-right-59095,11,path,15,20.0,5089,0.4325,0.6804
red,0.5209,0.7483,fake-5089-15-red-right-59095,0,shot,15,9.09,5089,0.5209,0.7483
red,0.4868,0.7344,fake-5089-15-red-right-59095,1,shot,15,14.55,5089,0.4868,0.7344
red,0.6931,0.7128,fake-4201-15-red-right-24685,0,path,15,0.0,4201,0.6931,0.7128
red,0.6708,0.7196,fake-4201-15-red-right-24685,1,path,15,1.54,4201,0.6708,0.7196
red,0.6066,0.7151,fake-4201-15-red-right-24685,2,path,15,3.08,4201,0.6066,0.7151
red,0.5862,0.7185,fake-4201-15-red-right-24685,3,path,15,4.62,4201,0.5862,0.7185
red,0.573,0.7165,fake-4201-15-red-right-24685,4,path,15,6.15,4201,0.573,0.7165
red,0.5811,0.7154,fake-4201-15-red-right-24685,5,path,15,7.69,4201,0.5811,0.7154
red,0.5799,0.7309,fake-4201-15-red-right-24685,6,path,15,9.23,4201,0.5799,0.7309
red,0.5038,0.7394,fake-4201-15-red-right-24685,7,path,15,10.77,4201,0.5038,0.7394
red,0.4881,0.7069,fake-4201-15-red-right-24685,8,path,15,12.31,4201,0.4881,0.7069
red,0.5142,0.6989,fake-4201-15-red-right-24685,9,path,15,13.85,4201,0.5142,0.6989
red,0.4992,0.7019,fake-4201-15-red-right-24685,10,path,15,15.38,4201,0.4992,0.7019
red,0.4742,0.6876,fake-4201-15-red-right-24685,11,path,15,16.92,4201,0.4742,0.6876
red,0.4204,0.6724,fake-4201-15-red-right-24685,12,path,15,18.46,4201,0.4204,0.6724
red,0.4552,0.6543,fake-4201-15-red-right-24685,13,path,15,20.0,4201,0.4552,0.6543
red,0.573,0.7165,fake-4201-15-red-right-24685,0,shot,15,6.15,4201,0.573,0.7165
red,0.4742,0.6876,fake-4201-15-red-right-24685,1,shot,15,16.92,4201,0.4742,0.6876
red,0.6506,0.4927,fake-5124-15-red-center-86782,0,path,15,0.0,5124,0.6506,0.4927
red,0.6711,0.4866,fake-5124-15-red-center-86782,1,path,15,2.0,5124,0.6711,0.4866
red,0.6174,0.5178,fake-5124-15-red-center-86782,2,path,15,4.0,5124,0.6174,0.5178
red,0.6225,0.5557,fake-5124-15-red-center-86782,3,path,15,6.0,5124,0.6225,0.5557
red,0.5272,0.5503,fake-5124-15-red-center-86782,4,path,15,8.0,5124,0.5272,0.5503
red,0.565,0.569,fake-5124-15-red-center-86782,5,path,15,10.0,5124,0.565,0.569
red,0.5263,0.5511,fake-5124-15-red-center-86782,6,path,15,12.0,5124,0.5263,0.5511
red,0.5205,0.538,fake-5124-15-red-center-86782,7,path,15,14.0,5124,0.5205,0.538
red,0.4609,0.5531,fake-5124-15-red-center-86782,8,path,15,16.0,5124,0.4609,0.5531
red,0.4612,0.535,fake-5124-15-red-center-86782,9,path,15,18.0,5124,0.4612,0.535
red,0.4666,0.5153,fake-5124-15-red-center-86782,10,path,15,20.0,5124,0.4666,0.5153
red,0.5272,0.5503,fake-5124-15-red-center-86782,0,shot,15,8.0,5124,0.5272,0.5503
red,0.4609,0.5531,fake-5124-15-red-center-86782,1,shot,15,16.0,5124,0.4609,0.5531
blue,0.6485000000000001,0.3957,fake-4322-15-blue-left-11845,0,path,15,0.0,4322,0.3515,0.3957
blue,0.5957,0.394,fake-4322-15-blue-left-11845,1,path,15,1.82,4322,0.4043,0.394
blue,0.5589999999999999,0.3898,fake-4322-15-blue-left-11845,2,path,15,3.64,4322,0.441,0.3898
blue,0.5452,0.4047,fake-4322-15-blue-left-11845,3,path,15,5.45,4322,0.4548,0.4047
blue,0.5195000000000001,0.4215,fake-4322-15-blue-left-11845,4,path,15,7.27,4322,0.4805,0.4215
blue,0.5167999999999999,0.4147,fake-4322-15-blue-left-11845,5,path,15,9.09,4322,0.4832,0.4147
blue,0.5205,0.3868,fake-4322-15-blue-left-11845,6,path,15,10.91,4322,0.4795,0.3868
blue,0.4627,0.3888,fake-4322-15-blue-left-11845,7,path,15,12.73,4322,0.5373,0.3888
blue,0.4557,0.3563,fake-4322-15-blue-left-11845,8,path,15,14.55,4322,0.5443,0.3563
blue,0.4344,0.3206,fake-4322-15-blue-left-11845,9,path,15,16.36,4322,0.5656,0.3206
blue,0.43489999999999995,0.2979,fake-4322-15-blue-left-11845,10,path,15,18.18,4322,0.5651,0.2979
blue,0.42769999999999997,0.2697,fake-4322-15-blue-left-11845,11,path,15,20.0,4322,0.5723,0.2697
blue,0.5195000000000001,0.4215,fake-4322-15-blue-left-11845,0,shot,15,7.27,4322,0.4805,0.4215
blue,0.6502,0.5584,fake-1515-15-blue-center-76730,0,path,15,0.0,1515,0.3498,0.5584
blue,0.6314,0.5829,fake-1515-15-blue-center-76730,1,path,15,1.82,1515,0.3686,0.5829
blue,0.5792999999999999,0.587,fake-1515-15-blue-center-76730,2,path,15,3.64,1515,0.4207,0.587
blue,0.5474,0.574,fake-1515-15-blue-center-76730,3,path,15,5.45,1515,0.4526,0.574
blue,0.5399,0.5633,fake-1515-15-blue-center-76730,4,path,15,7.27,1515,0.4601,0.5633
blue,0.5143,0.5615,fake-1515-15-blue-center-76730,5,path,15,9.09,1515,0.4857,0.5615
blue,0.4789,0.5573,fake-1515-15-blue-center-76730,6,path,15,10.91,1515,0.5211,0.5573
blue,0.47529999999999994,0.5211,fake-1515-15-blue-center-76730,7,path,15,12.73,1515,0.5247,0.5211
blue,0.49029999999999996,0.5073,fake-1515-15-blue-center-76730,8,path,15,14.55,1515,0.5097,0.5073
blue,0.4374,0.4687,fake-1515-15-blue-center-76730,9,path,15,16.36,1515,0.5626,0.4687
blue,0.4225,0.4476,fake-1515-15-blue-center-76730,10,path,15,18.18,1515,0.5775,0.4476
blue,0.38439999999999996,0.4284,fake-1515-15-blue-center-76730,11,path,15,20.0,1515,0.6156,0.4284
blue,0.4374,0.4687,fake-1515-15-blue-center-76730,0,shot,15,16.36,1515,0.5626,0.4687
blue,0.6377999999999999,0.6969,fake-867-15-blue-right-63121,0,path,15,0.0,867,0.3622,0.6969
blue,0.6179,0.6939,fake-867-15-blue-right-63121,1,path,15,1.67,867,0.3821,0.6939
blue,0.5796,0.7164,fake-867-15-blue-right-63121,2,path,15,3.33,867,0.4204,0.7164
blue,0.5918,0.7119,fake-867-15-blue-right-63121,3,path,15,5.0,867,0.4082,0.7119
blue,0.5399,0.7292,fake-867-15-blue-right-63121,4,path,15,6.67,867,0.4601,0.7292
blue,0.5416000000000001,0.7636,fake-867-15-blue-right-63121,5,path,15,8.33,867,0.4584,0.7636
blue,0.5062,0.7602,fake-867-15-blue-right-63121,6,path,15,10.0,867,0.4938,0.7602
blue,0.4568,0.7596,fake-867-15-blue-right-63121,7,path,15,11.67,867,0.5432,0.7596
blue,0.44930000000000003,0.7224,fake-867-15-blue-right-63121,8,path,15,13.33,867,0.5507,0.7224
blue,0.43820000000000003,0.7113,fake-867-15-blue-right-63121,9,path,15,15.0,867,0.5618,0.7113
blue,0.45320000000000005,0.6976,fake-867-15-blue-right-63121,10,path,15,16.67,867,0.5468,0.6976
blue,0.4315,0.6702,fake-867-15-blue-right-63121,11,path,15,18.33,867,0.5685,0.6702
blue,0.40349999999999997,0.6687,fake-867-15-blue-right-63121,12,path,15,20.0,867,0.5965,0.6687
blue,0.5399,0.7292,fake-867-15-blue-right-63121,0,shot,15,6.67,867,0.4601,0.7292
red,0.7105,0.3519,fake-5835-16-red-left-87777,0,path,16,0.0,5835,0.7105,0.3519
red,0.6382,0.3892,fake-5835-16-red-left-87777,1,path,16,2.0,5835,0.6382,0.3892
red,0.626,0.4201,fake-5835-16-red-left-87777,2,path,16,4.0,5835,0.626,0.4201
red,0.5848,0.4275,fake-5835-16-red-left-87777,3,path,16,6.0,5835,0.5848,0.4275
red,0.5411,0.4416,fake-5835-16-red-left-87777,4,path,16,8.0,5835,0.5411,0.4416
red,0.5863,0.4751,fake-5835-16-red-left-87777,5,path,16,10.0,5835,0.5863,0.4751
red,0.5313,0.4207,fake-5835-16-red-left-87777,6,path,16,12.0,5835,0.5313,0.4207
red,0.5234,0.4176,fake-5835-16-red-left-87777,7,path,16,14.0,5835,0.5234,0.4176
red,0.4731,0.381,fake-5835-16-red-left-87777,8,path,16,16.0,5835,0.4731,0.381
red,0.4608,0.316,fake-5835-16-red-left-87777,9,path,16,18.0,5835,0.4608,0.316
red,0.4495,0.3066,fake-5835-16-red-left-87777,10,path,16,20.0,5835,0.4495,0.3066
red,0.5848,0.4275,fake-5835-16-red-left-87777,0,shot,16,6.0,5835,0.5848,0.4275
red,0.5234,0.4176,fake-5835-16-red-left-87777,1,shot,16,14.0,5835,0.5234,0.4176
red,0.4608,0.316,fake-5835-16-red-left-87777,2,shot,16,18.0,5835,0.4608,0.316
red,0.7241,0.2967,fake-687-16-red-left-82099,0,path,16,0.0,687,0.7241,0.2967
red,0.639,0.3144,fake-687-16-red-left-82099,1,path,16,1.54,687,0.639,0.3144
red,0.6191,0.3529,fake-687-16-red-left-82099,2,path,16,3.08,687,0.6191,0.3529
red,0.5777,0.3372,fake-687-16-red-left-82099,3,path,16,4.62,687,0.5777,0.3372
red,0.5844,0.3688,fake-687-16-red-left-82099,4,path,16,6.15,687,0.5844,0.3688
red,0.5472,0.3645,fake-687-16-red-left-82099,5,path,16,7.69,687,0.5472,0.3645
red,0.5351,0.3984,fake-687-16-red-left-82099,6,path,16,9.23,687,0.5351,0.3984
red,0.5572,0.3841,fake-687-16-red-left-82099,7,path,16,10.77,687,0.5572,0.3841
red,0.5521,0.3924,fake-687-16-red-left-82099,8,path,16,12.31,687,0.5521,0.3924
red,0.537,0.3882,fake-687-16-red-left-82099,9,path,16,13.85,687,0.537,0.3882
red,0.491,0.3559,fake-687-16-red-left-82099,10,path,16,15.38,687,0.491,0.3559
red,0.428,0.3475,fake-687-16-red-left-82099,11,path,16,16.92,687,0.428,0.3475
red,0.4822,0.3476,fake-687-16-red-left-82099,12,path,16,18.46,687,0.4822,0.3476
red,0.4442,0.3421,fake-687-16-red-left-82099,13,path,16,20.0,687,0.4442,0.3421
red,0.6191,0.3529,fake-687-16-red-left-82099,0,shot,16,3.08,687,0.6191,0.3529
blue,0.69,0.3507,fake-6000-16-blue-left-60159,0,path,16,0.0,6000,0.31,0.3507
blue,0.6471,0.3632,fake-6000-16-blue-left-60159,1,path,16,1.82,6000,0.3529,0.3632
blue,0.6078,0.3664,fake-6000-16-blue-left-60159,2,path,16,3.64,6000,0.3922,0.3664
blue,0.5921000000000001,0.3725,fake-6000-16-blue-left-60159,3,path,16,5.45,6000,0.4079,0.3725
blue,0.5246999999999999,0.3951,fake-6000-16-blue-left-60159,4,path,16,7.27,6000,0.4753,0.3951
blue,0.5587,0.4016,fake-6000-16-blue-left-60159,5,path,16,9.09,6000,0.4413,0.4016
blue,0.5106999999999999,0.4012,fake-6000-16-blue-left-60159,6,path,16,10.91,6000,0.4893,0.4012
blue,0.4387,0.3857,fake-6000-16-blue-left-60159,7,path,16,12.73,6000,0.5613,0.3857
blue,0.43879999999999997,0.3634,fake-6000-16-blue-left-60159,8,path,16,14.55,6000,0.5612,0.3634
blue,0.4254,0.369,fake-6000-16-blue-left-60159,9,path,16,16.36,6000,0.5746,0.369
blue,0.44430000000000003,0.3223,fake-6000-16-blue-left-60159,10,path,16,18.18,6000,0.5557,0.3223
blue,0.38480000000000003,0.324,fake-6000-16-blue-left-60159,11,path,16,20.0,6000,0.6152,0.324
blue,0.5921000000000001,0.3725,fake-6000-16-blue-left-60159,0,shot,16,5.45,6000,0.4079,0.3725
blue,0.44430000000000003,0.3223,fake-6000-16-blue-left-60159,1,shot,16,18.18,6000,0.5557,0.3223
blue,0.6401,0.533,fake-6220-16-blue-center-29571,0,path,16,0.0,6220,0.3599,0.533
blue,0.5932999999999999,0.5599,fake-6220-16-blue-center-29571,1,path,16,1.67,6220,0.4067,0.5599
blue,0.6155999999999999,0.5701,fake-6220-16-blue-center-29571,2,path,16,3.33,6220,0.3844,0.5701
blue,0.5518000000000001,0.5682,fake-6220-16-blue-center-29571,3,path,16,5.0,6220,0.4482,0.5682
blue,0.5488999999999999,0.5855,fake-6220-16-blue-center-29571,4,path,16,6.67,6220,0.4511,0.5855
blue,0.5552,0.595,fake-6220-16-blue-center-29571,5,path,16,8.33,6220,0.4448,0.595
blue,0.5361,0.6065,fake-6220-16-blue-center-29571,6,path,16,10.0,6220,0.4639,0.6065
blue,0.49939999999999996,0.5786,fake-6220-16-blue-center-29571,7,path,16,11.67,6220,0.5006,0.5786
blue,0.47050000000000003,0.5419,fake-6220-16-blue-center-29571,8,path,16,13.33,6220,0.5295,0.5419
blue,0.4374,0.5384,fake-6220-16-blue-center-29571,9,path,16,15.0,6220,0.5626,0.5384
blue,0.4244,0.5078,fake-6220-16-blue-center-29571,10,path,16,16.67,6220,0.5756,0.5078
blue,0.38870000000000005,0.4958,fake-6220-16-blue-center-29571,11,path,16,18.33,6220,0.6113,0.4958
blue,0.3853,0.4605,fake-6220-16-blue-center-29571,12,path,16,20.0,6220,0.6147,0.4605
blue,0.5518000000000001,0.5682,fake-6220-16-blue-center-29571,0,shot,16,5.0,6220,0.4482,0.5682
blue,0.4244,0.5078,fake-6220-16-blue-center-29571,1,shot,16,16.67,6220,0.5756,0.5078
blue,0.6824,0.5116,fake-5669-16-blue-center-54911,0,path,16,0.0,5669,0.3176,0.5116
blue,0.6142000000000001,0.5523,fake-5669-16-blue-center-54911,1,path,16,1.67,5669,0.3858,0.5523
blue,0.6099,0.528,fake-5669-16-blue-center-54911,2,path,16,3.33,5669,0.3901,0.528
blue,0.5778,0.5728,fake-5669-16-blue-center-54911,3,path,16,5.0,5669,0.4222,0.5728
blue,0.5611999999999999,0.5648,fake-5669-16-blue-center-54911,4,path,16,6.67,5669,0.4388,0.5648
blue,0.5172,0.5874,fake-5669-16-blue-center-54911,5,path,16,8.33,5669,0.4828,0.5874
blue,0.5181,0.5915,fake-5669-16-blue-center-54911,6,path,16,10.0,5669,0.4819,0.5915
blue,0.47550000000000003,0.5534,fake-5669-16-blue-center-54911,7,path,16,11.67,5669,0.5245,0.5534
blue,0.44799999999999995,0.5503,fake-5669-16-blue-center-54911,8,path,16,13.33,5669,0.552,0.5503
blue,0.4776,0.518,fake-5669-16-blue-center-54911,9,path,16,15.0,5669,0.5224,0.518
blue,0.4123,0.52,fake-5669-16-blue-center-54911,10,path,16,16.67,5669,0.5877,0.52
blue,0.4103,0.4791,fake-5669-16-blue-center-54911,11,path,16,18.33,5669,0.5897,0.4791
blue,0.4063,0.4838,fake-5669-16-blue-center-54911,12,path,16,20.0,5669,0.5937,0.4838
blue,0.5778,0.5728,fake-5669-16-blue-center-54911,0,shot,16,5.0,5669,0.4222,0.5728
blue,0.4776,0.518,fake-5669-16-blue-center-54911,1,shot,16,15.0,5669,0.5224,0.518
red,0.6929,0.4884,fake-4470-17-red-center-22879,0,path,17,0.0,4470,0.6929,0.4884
red,0.6595,0.5209,fake-4470-17-red-center-22879,1,path,17,2.5,4470,0.6595,0.5209
red,0.6183,0.5518,fake-4470-17-red-center-22879,2,path,17,5.0,4470,0.6183,0.5518
red,0.61,0.5591,fake-4470-17-red-center-22879,3,path,17,7.5,4470,0.61,0.5591
red,0.522,0.5817,fake-4470-17-red-center-22879,4,path,17,10.0,4470,0.522,0.5817
red,0.5193,0.5858,fake-4470-17-red-center-22879,5,path,17,12.5,4470,0.5193,0.5858
red,0.493,0.5644,fake-4470-17-red-center-22879,6,path,17,15.0,4470,0.493,0.5644
red,0.4725,0.5267,fake-4470-17-red-center-22879,7,path,17,17.5,4470,0.4725,0.5267
red,0.4122,0.5295,fake-4470-17-red-center-22879,8,path,17,20.0,4470,0.4122,0.5295
red,0.493,0.5644,fake-4470-17-red-center-22879,0,shot,17,15.0,4470,0.493,0.5644
red,0.4725,0.5267,fake-4470-17-red-center-22879,1,shot,17,17.5,4470,0.4725,0.5267
red,0.6527,0.3662,fake-4964-17-red-left-33306,0,path,17,0.0,4964,0.6527,0.3662
red,0.6236,0.3814,fake-4964-17-red-left-33306,1,path,17,2.22,4964,0.6236,0.3814
red,0.642,0.4065,fake-4964-17-red-left-33306,2,path,17,4.44,4964,0.642,0.4065
red,0.6127,0.4181,fake-4964-17-red-left-33306,3,path,17,6.67,4964,0.6127,0.4181
red,0.5291,0.4247,fake-4964-17-red-left-33306,4,path,17,8.89,4964,0.5291,0.4247
red,0.5033,0.4189,fake-4964-17-red-left-33306,5,path,17,11.11,4964,0.5033,0.4189
red,0.5019,0.3938,fake-4964-17-red-left-33306,6,path,17,13.33,4964,0.5019,0.3938
red,0.4991,0.3537,fake-4964-17-red-left-33306,7,path,17,15.56,4964,0.4991,0.3537
red,0.4196,0.3247,fake-4964-17-red-left-33306,8,path,17,17.78,4964,0.4196,0.3247
red,0.4539,0.313,fake-4964-17-red-left-33306,9,path,17,20.0,4964,0.4539,0.313
red,0.6127,0.4181,fake-4964-17-red-left-33306,0,shot,17,6.67,4964,0.6127,0.4181
red,0.5033,0.4189,fake-4964-17-red-left-33306,1,shot,17,11.11,4964,0.5033,0.4189
red,0.5019,0.3938,fake-4964-17-red-left-33306,2,shot,17,13.33,4964,0.5019,0.3938
red,0.7181,0.3512,fake-3759-17-red-left-49674,0,path,17,0.0,3759,0.7181,0.3512
